created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Jan 17 22:01:30 +0000 2024;1747740959150903560;Si ya fue capturado Salcedo lo mejor es que sea resguardado en alguna base de la FFAA para que no se escape. @DanielNoboaOk no dejemos pasar la oportunidad de que sople todo Salcedo, todos los narcos buscarán matarlo y dentro de la policía lo van a matar.   #EcuadorEnGuerra;0;0;0;0;es;2506899899;1747740959150903560;walterantoninho;https://twitter.com/walterantoninho/status/1747740959150903560
Wed Jan 17 21:58:30 +0000 2024;1747740201424679106;🔴🇪🇨 #ÚLTIMOMINUTO| Fiscal de Ecuador que investigaba toma a canal de TV fue asesinado. #EcuadorEnGuerra #ecuador #danielnoboa #canaldetv #EcuadorUnidoContraLosNarcos #EcuadorBajoAtaqueTerrorista https://t.co/3QJ1yM88Bp;2;0;2;3;es;4748201193;1747740201424679106;rcrperu;https://twitter.com/rcrperu/status/1747740201424679106
Wed Jan 17 21:58:13 +0000 2024;1747740132403212403;@semarco #EcuadorBajoAtaqueTerrorista https://t.co/ZryQetHOzS;0;0;0;0;qme;609903152;1747618696338522508;alfredcarrera63;https://twitter.com/alfredcarrera63/status/1747740132403212403
Wed Jan 17 21:57:28 +0000 2024;1747739942069944832;🚨 #URGENTE En Quito se Reporta un Deslizamiento de tierra redondel de Zámbiza hacia la Eloy Alfaro  Equipos de rescate trabajan en la zona #EcuadorEnGuerra   Noticia en desarrollo https://t.co/ME8JtlEbII;0;0;7;13;es;1612619123351031809;1747739942069944832;taitapanda_0fc;https://twitter.com/taitapanda_0fc/status/1747739942069944832
Wed Jan 17 21:55:27 +0000 2024;1747739436744384729;Valor, Ecuador! #EcuadorUnidoContraLosNarcos;0;0;0;0;es;542755117;1747739436744384729;lumas71;https://twitter.com/lumas71/status/1747739436744384729
Wed Jan 17 21:54:11 +0000 2024;1747739118644105250;Personal y vehículos blindados de las Fuerzas Armadas y de la Policía Nacional hacen patrullajes por las calles céntricas de Cuenca.  #EcuadorUnidoContraLosNarcos  #EcuadorEnGuerra #ECUADOR https://t.co/ewbfzq4Z9S;0;1;1;9;es;1227772638;1747739118644105250;RadioDinamicaE;https://twitter.com/RadioDinamicaE/status/1747739118644105250
Wed Jan 17 21:51:38 +0000 2024;1747738475284103566;En Colombia, Pastrana inició el “Plan Colombia” el año 2000, y las FARC se desmovilizaron el 2017.   17 años y 450,000 muertos tomó el conflicto bélico. 🇨🇴 💀 🪖  #EcuadorEnGuerra;0;1;0;4;es;549274500;1747738475284103566;pburbanov;https://twitter.com/pburbanov/status/1747738475284103566
Wed Jan 17 21:51:37 +0000 2024;1747738469911187666;#ECUADOR SE DESANGRA | A través de la modalidad de sicariato, asesinaron al Fiscal César Suarez, al norte de #Gye. La Fiscal Diana Salazar manifiesta su pesar y sostiene que los terroristas no detendrán su compromiso con la sociedad ecuatoriana.   #EcuadorUnidoContraLosNarcos https://t.co/STbUA6VWQ0;0;0;4;8;es;1636957911199907840;1747738469911187666;lakronika_ec;https://twitter.com/lakronika_ec/status/1747738469911187666
Wed Jan 17 21:50:32 +0000 2024;1747738198380359686;#URGENTE #EcuadorEnGuerra @DanielNoboaOk ?;0;0;0;0;und;511229937;1747738198380359686;MashiViringo;https://twitter.com/MashiViringo/status/1747738198380359686
Wed Jan 17 21:49:36 +0000 2024;1747737961230139713;Y entonces @PoliciaEcuador @FFAAECUADOR @MinGobiernoEc @Presidencia_Ec @DanielNoboaOk ... Quienes tienen a cargo las #carceles #EcuadorEnGuerra #EcuadorExigeSeguridad;0;0;0;0;es;56927842;1747737961230139713;Entusiasta65;https://twitter.com/Entusiasta65/status/1747737961230139713
Wed Jan 17 21:49:30 +0000 2024;1747737939071647797;#EcuadorBajoAtaqueTerrorista https://t.co/oRROaVSR0H;0;0;0;0;qme;320951196;1747737939071647797;israel_ordofici;https://twitter.com/israel_ordofici/status/1747737939071647797
Wed Jan 17 21:47:47 +0000 2024;1747737506919944334;"El boom de Rulay"" ¿Sabes que hay detrás de este término que se ha vuelto viral en redes sociales en #Ecuador? ¿Qué opinas de esta tendencia? #DecanoDeLaPrensaManabita #RedesSociales #TikTok #EcuadorBajoAtaque https://t.co/Hd722qxERu""";0;0;2;3;es;293192553;1747737506919944334;elmercuriomanta;https://twitter.com/elmercuriomanta/status/1747737506919944334
Wed Jan 17 21:46:54 +0000 2024;1747737282877002075;La gente se muere en el día, los atentados son en el día.... el toque de queda reduce las muertes y los ataques? #ToquedeQueda #ecuador #EcuadorEnGuerra;0;0;0;0;es;1732101715145437184;1747737282877002075;KathyGarateEc;https://twitter.com/KathyGarateEc/status/1747737282877002075
Wed Jan 17 21:45:41 +0000 2024;1747736979586887719;Las @FFAAECUADOR, comprometidas en neutralizar a los terroristas, lograron decomisar más de 40 𝗺𝗶𝗹𝗹𝗼𝗻𝗲𝘀 𝗱𝗲 dólares en sustancias sujetas a fiscalización durante operaciones militares. #UnNuevoEcuador #UnSoloEcuador #UnaSolaFuerza #EcuadorBajoAtaque #YoSoyNaval https://t.co/4XOGhCMSVe;1;11;212;1398;es;1224944496;1747736979586887719;armada_ecuador;https://twitter.com/armada_ecuador/status/1747736979586887719
Wed Jan 17 21:45:08 +0000 2024;1747736838909960511;Estamos viviendo en un país en donde ser honesto se paga con muerte y ser terrorista se paga con derechos humanos  #EcuadorBajoAtaqueTerrorista;0;0;2;0;es;133179064;1747736838909960511;LissAcostaG;https://twitter.com/LissAcostaG/status/1747736838909960511
Wed Jan 17 21:44:59 +0000 2024;1747736803497361789;Claro desde que lo vieron al bucaram y a la esposa preparando los alimentos les entró la duda #EcuadorBajoAtaqueTerrorista;0;0;0;0;es;418794306;1747736803497361789;AndyRamos1985;https://twitter.com/AndyRamos1985/status/1747736803497361789
Wed Jan 17 21:42:41 +0000 2024;1747736224125620610;Demasiada coincidencia #EcuadorUnidoContraLosNarcos #EcuadorBajoAtaqueTerrorista;0;0;0;0;es;265053084;1747736224125620610;pocahonthass;https://twitter.com/pocahonthass/status/1747736224125620610
Wed Jan 17 21:42:31 +0000 2024;1747736181612184013;#bcafc #EcuadorBajoAtaque #EknathShinde #MunawaraFaruqui𓃵 #พัคโบกอม #โดดเด่นในทุกช็อต #찬열_엑소엘_선물_해줘 #new #news #days #nights #work #job #jobs #help #school #sport #sports #athlete #vacation #chicago #ny #newyork #crash #plane;0;0;2;0;qht;288640902;1747736181612184013;TheAlimoe;https://twitter.com/TheAlimoe/status/1747736181612184013
Wed Jan 17 21:41:57 +0000 2024;1747736038984892571;#bcafc #EcuadorBajoAtaque #EknathShinde #MunawaraFaruqui𓃵 #พัคโบกอม #โดดเด่นในทุกช็อต #찬열_엑소엘_선물_해줘 #new #news #days #nights #work #job #jobs #help #school #sport #sports #athlete #vacation #chicago #ny #newyork #crash #plane;0;0;0;1;qht;288640902;1747736038984892571;TheAlimoe;https://twitter.com/TheAlimoe/status/1747736038984892571
Wed Jan 17 21:41:47 +0000 2024;1747735997050150964;#URGENTE 🔴||  El fiscal César Suárez fue asesinado en el sector de la Av. del Bombero, norte de #Guayaquil. Se conoce que el vehículo del funcionario público recibió cerca de 20 impactos de bala, algunos de ellos impactaron mortalmente al Fiscal. #EcuadorEnGuerra https://t.co/4c72Sdn0o5;0;0;0;1;es;1615464579634548737;1747735997050150964;EQ_Noticias;https://twitter.com/EQ_Noticias/status/1747735997050150964
Wed Jan 17 21:41:12 +0000 2024;1747735849733660893;@DanielNoboaOk @HenryKronfle Es crucial revocar el derecho al voto para los privados de libertad. Los delincuentes no deberían influir en las decisiones del Ecuador. Al cometer crímenes, perdieron ese privilegio. ¡Los criminales no deben votar en nuestro país!  #EcuadorEnGuerra https://t.co/yy9BOZjPUn;0;0;0;0;es;1734665343694458882;1747735849733660893;593Sinfiltro;https://twitter.com/593Sinfiltro/status/1747735849733660893
Wed Jan 17 21:41:11 +0000 2024;1747735844142645426;#bcafc #EcuadorBajoAtaque #EknathShinde #MunawaraFaruqui𓃵 #พัคโบกอม #โดดเด่นในทุกช็อต #찬열_엑소엘_선물_해줘 #new #news #days #nights #work #job #jobs #help #school #sport #sports #athlete #vacation #chicago #ny #newyork #crash #plane;0;0;1;0;qht;288640902;1747735844142645426;TheAlimoe;https://twitter.com/TheAlimoe/status/1747735844142645426
Wed Jan 17 21:41:01 +0000 2024;1747735804737196212;#bcafc #EcuadorBajoAtaque #EknathShinde #MunawaraFaruqui𓃵 #พัคโบกอม #โดดเด่นในทุกช็อต #찬열_엑소엘_선물_해줘 #new #news #days #nights #work #job #jobs #help #school #sport #sports #athlete #vacation #chicago #ny #newyork #crash #plane;0;0;0;1;qht;288640902;1747735804737196212;TheAlimoe;https://twitter.com/TheAlimoe/status/1747735804737196212
Wed Jan 17 21:38:22 +0000 2024;1747735135363965356;"#URGENTE 🇪🇨 La fiscal general Diana Salazar, a través de un vídeo se refirió al asesinato de su colega César Suárez y afirmó que los grupos de delincuencia organizada,los criminales,los terroristas,no detendrán nuestro compromiso con la sociedad ecuatoriana"". #EcuadorEnGuerra https://t.co/NovYs3e4lD""";0;0;2;6;es;604668265;1747735135363965356;FLACOMENDOZA1;https://twitter.com/FLACOMENDOZA1/status/1747735135363965356
Wed Jan 17 21:35:04 +0000 2024;1747734307408343484;@luisantonio_r @DianaSalazarM2 Sonará primitivo, Debe existir la pena de muerte en Ecuador  #EcuadorUnidoContraLosNarcos  #EcuadorEnGuerra;0;0;0;1;es;291886609;1747732679829700928;SaudCajas;https://twitter.com/SaudCajas/status/1747734307408343484
Wed Jan 17 21:34:20 +0000 2024;1747734121294463312;@martharoldos @DianaSalazarM2 Definitivamente #Narcos al ataque #EcuadorEnGuerra ⤵️ https://t.co/RP7gRe1Roi;0;0;2;2;es;400357717;1747725054484283857;solecitohc;https://twitter.com/solecitohc/status/1747734121294463312
Wed Jan 17 21:33:49 +0000 2024;1747733990373458182;#Zaruma  @FFAAECUADOR  y @PoliciaEcuador aprehendieron a tres sujetos, mismos que se encontraban dentro a una vivienda donde se decomisó: -181 sobres cocaína. -02 funda con marihuana. -08 tacos de dinamita. -05 cordones detonantes y mecha lenta.  #FFAAContigo #EcuadorBajoAtaque https://t.co/Le2xBvBs77;0;4;89;489;es;949897206;1747733990373458182;FFAAECUADOR;https://twitter.com/FFAAECUADOR/status/1747733990373458182
Wed Jan 17 21:32:19 +0000 2024;1747733614073164067;❗️[ 🇪🇨 ÉQUATEUR ]  🔸 Le procureur qui enquêtait sur la prise d’otages d’un plateau de télévision publique a été assassiné. #EcuadorEnGuerra #EcuadorBajoAtaqueTerrorista https://t.co/rMDqCRFW5M;0;1;0;1;fr;1445133977908563978;1747733614073164067;life_Info__;https://twitter.com/life_Info__/status/1747733614073164067
Wed Jan 17 21:31:49 +0000 2024;1747733488059494810;Buenas tardes me pueden ayudar a contactar a este señor, ES UN ESTAFADOR dice q consigue trabajo pero es falso todo, él es taxista es del sur de Gye.  #GYE #EcuadorEnGuerra #floresta1 #ladron #LaviniaValbonesi #sur #URGENTE #Ayuda https://t.co/LMJiBKpCZV;0;0;2;2;es;1506054837716324353;1747733488059494810;GemaGalarza2;https://twitter.com/GemaGalarza2/status/1747733488059494810
Wed Jan 17 21:30:34 +0000 2024;1747733174224904481;@saviviana17 Aún tengo una leve esperanza 🥹 #EcuadorEnGuerra https://t.co/A68Y3dboyb;0;0;0;1;es;1612619123351031809;1747731123633819777;taitapanda_0fc;https://twitter.com/taitapanda_0fc/status/1747733174224904481
Wed Jan 17 21:30:30 +0000 2024;1747733158072561854;#EcuadorEnGuerra No solo es declararla, el segundo paso es proteger a tus autoridades. #SunTzu   #BuenasTardes;0;0;0;0;es;134214487;1747733158072561854;mcarrillodeleon;https://twitter.com/mcarrillodeleon/status/1747733158072561854
Wed Jan 17 21:30:11 +0000 2024;1747733075130278032;"@jhondiego_2000 Parece que a Vivianita le agrada que le batan los frijoles al igual que a los varones"" de su bancada 😂😂😂😂 #EcuadorUnidoContraLosNarcos https://t.co/OgyrFirQAU""";0;1;1;6;es;1716337243567099907;1747405759330013258;86Alastor;https://twitter.com/86Alastor/status/1747733075130278032
Wed Jan 17 21:30:03 +0000 2024;1747733042414703046;(Video) Rodrigo Chaves: Si los diputados y el Poder Judicial endurecen las penas contra los narcos no llegaremos a ser como Ecuador https://t.co/x3jy6bwaZV #homicidios #narco #EcuadorEnGuerra https://t.co/LOymXNOckB;0;0;0;0;es;42503681;1747733042414703046;estarrar;https://twitter.com/estarrar/status/1747733042414703046
Wed Jan 17 21:29:36 +0000 2024;1747732928522510393;⭕️ Por eso tanto miedo y cobardía para hacer lo correcto en este país, o te matan o te envuelven en sus tentáculos de corrupción. Plata o plomo. #MalditosNarcos #EcuadorBajoAtaque #Ecuador;0;0;0;1;es;86243129;1747732928522510393;sophiamabel;https://twitter.com/sophiamabel/status/1747732928522510393
Wed Jan 17 21:26:11 +0000 2024;1747732068434358491;#EcuadorUnidoContraLosNarcos;0;1;3;6;qht;279133679;1747732068434358491;fmaritza;https://twitter.com/fmaritza/status/1747732068434358491
Wed Jan 17 21:25:49 +0000 2024;1747731976746901647;Dios miró y aceptó el holocausto y esa sangre fue germen fecundo, de otros héroes, que atónito el mundo,  vio en tu torno a millares surgir.  #NoNosVenceran 🇪🇨 #EcuadorUnidoContraLosNarcos;0;0;10;15;es;438564466;1747731976746901647;Jesucristo2050;https://twitter.com/Jesucristo2050/status/1747731976746901647
Wed Jan 17 21:25:37 +0000 2024;1747731928533418068;#hastacuando #EcuadorBajoAtaque;0;0;0;0;qht;265053084;1747731928533418068;pocahonthass;https://twitter.com/pocahonthass/status/1747731928533418068
Wed Jan 17 21:24:57 +0000 2024;1747731758240448733;#Internacionales I Ecuador: Encuentran más de un centenar de armas en zona residencial de Quito. #DLP #EcuadorEnGuerra  #EcuadorUnidoContraLosNarcos  ⬇️ https://t.co/tjw8ksnTn0 https://t.co/kVsP7vBMJ6;0;0;0;5;es;20819168;1747731758240448733;LaPagina;https://twitter.com/LaPagina/status/1747731758240448733
Wed Jan 17 21:23:52 +0000 2024;1747731486164365361;@FiscaliaEcuador @DianaSalazarM2 Dios miró y aceptó el holocausto y esa sangre fue germen fecundo, de otros héroes, que atónito el mundo  vi en tu torno a millares surgir.  #NoNosVenceran #EcuadorUnidoContraLosNarcos;0;0;0;4;es;438564466;1747728537077834236;Jesucristo2050;https://twitter.com/Jesucristo2050/status/1747731486164365361
Wed Jan 17 21:22:46 +0000 2024;1747731211185754233;Cuando el modelo falla, no hay que enojarse con la realidad. Hay que enojarse con el modelo y cambiarlo @DanielNoboaOk #URGENTE #Guayaquil #Quito #EcuadorUnidoContraLosNarcos #ElNuevoEcuador;0;0;0;0;es;1723022749185028096;1747731211185754233;cafeclubec;https://twitter.com/cafeclubec/status/1747731211185754233
Wed Jan 17 21:22:25 +0000 2024;1747731123633819777;🚨 #URGENTE Han asesinado al Fiscal Cesar Suárez. Llevaba el caso del ataque terrorista a TC Televisión.   Por eso #FFAA al terrorista hay que abatirlo. Actualmente la norma les permite y los ampara , no duden en hacerlo  #EcuadorEnGuerra https://t.co/SxPpV5vtY2;0;3;13;34;es;1612619123351031809;1747731123633819777;taitapanda_0fc;https://twitter.com/taitapanda_0fc/status/1747731123633819777
Wed Jan 17 21:22:03 +0000 2024;1747731030855860272;#EcuadorBajoAtaque Ser fiscal es ser un blanco;1;0;0;0;es;127650752;1747731030855860272;funesbeto;https://twitter.com/funesbeto/status/1747731030855860272
Wed Jan 17 21:20:32 +0000 2024;1747730648003928397;Que difícil ejercer como abogado en este país. Que difícil para varios amigos no poder sentir seguridad en sus gestiones, litigios.  Que difícil se ha vuelto ejercer cualquier profesión en este país manchado de sangre  #EcuadorBajoAtaque #EcuadorEnGuerra #EcuadorSeDesangra;0;0;0;0;es;943783029100728320;1747730648003928397;LuisHidalgoEC;https://twitter.com/LuisHidalgoEC/status/1747730648003928397
Wed Jan 17 21:19:21 +0000 2024;1747730348845183143;Pero ya saben qué casos investigan y qué Fiscales y cuáles son los procesados   Son tan peligrosos los procesados que son capaces de eliminar a cualquiera cuando tienen el agua hasta el cuello.  Son las incoherencias de la lucha contra el crimen organizado.   #EcuadorBajoAtaque…;0;7;28;71;es;1249740130576973826;1747730348845183143;EdwinOrtegaS;https://twitter.com/EdwinOrtegaS/status/1747730348845183143
Wed Jan 17 21:18:49 +0000 2024;1747730215785119884;@EcuadorPlay Ahora espero que los militares y policías comprendan que la delincuencia sí matará por cualquier medio a quienes la combaten.  Por tal razón, no deben capturar, deben eliminar. #EcuadorUnidoContraLosNarcos;0;0;4;22;es;1716337243567099907;1747653545342517359;86Alastor;https://twitter.com/86Alastor/status/1747730215785119884
Wed Jan 17 21:18:00 +0000 2024;1747730012118098375;@teleamazonasec La guerra continua #EcuadorBajoAtaque ... La aparente calma ya se me hacía rara, solo me recordó que  esto recién inicia #EcuadorBajoAtaqueTerrorista #EcuadorEnGuerra;0;0;0;4;es;1661835364057620483;1747728750727381256;verdadespr88976;https://twitter.com/verdadespr88976/status/1747730012118098375
Wed Jan 17 21:16:59 +0000 2024;1747729753463836717;#EcuadorEnGuerra  Asesinan a tiros al fiscal que investigaba el caso del asalto a un canal de televisión. César Suárez ha sido asesinado a tiros este miércoles en el interior del vehículo en el que viajaba en la ciudad de Guayaquil, explica el 'Expresso de Ecuador'. https://t.co/Nk3zYWNhDE;0;1;1;3;es;2525527364;1747729753463836717;brotesverdeshou;https://twitter.com/brotesverdeshou/status/1747729753463836717
Wed Jan 17 21:16:36 +0000 2024;1747729659058331711;@AlertaMundoNews Parecía que la calma iba llegando en #EcuadorBajoAtaque pero vemos que no ... Ojalá pase pronto este mal momento 😔😿😭;0;0;1;1;es;1661835364057620483;1747722874025062604;verdadespr88976;https://twitter.com/verdadespr88976/status/1747729659058331711
Wed Jan 17 21:14:50 +0000 2024;1747729212121694616;@RevistaTungurah Propuesta de incremento del IVA es un atraco a los cuidadanos y una burla @FFAAECUADOR y @PoliciaEcuador  cubran déficit dejado por banquero @LassoGuillermo cobrando impuesto a las ganancias extraordinarias de la banca. https://t.co/1OMyNMum9U #EcuadorBajoAtaque #oriele https://t.co/PUgmjhyqCo;1;0;29;43;es;622262899;1747718383569629560;PABLOJIJON;https://twitter.com/PABLOJIJON/status/1747729212121694616
Wed Jan 17 21:12:28 +0000 2024;1747728617210073282;💪💪¡¡La unión hace la fuerza!!💪💪 Dos asaltantes interceptaron a dos transeúntes , pero no esperaban la reacción y unión de los vecinos y les dieron hasta para llevar... #EcuadorPrimero #EcuadorEnGuerra https://t.co/8oqsNsx2j2;0;0;0;1;es;1646749763088334848;1747728617210073282;Info_estacionEc;https://twitter.com/Info_estacionEc/status/1747728617210073282
Wed Jan 17 21:11:12 +0000 2024;1747728300548481390;@FreddyA010464 Están acabados, tienen los días contados y lo sabes borrego #EcuadorUnidoContraLosNarcos https://t.co/iWOnsWWh3u;0;0;0;0;es;1716337243567099907;1747400027851428282;86Alastor;https://twitter.com/86Alastor/status/1747728300548481390
